caswgt,volgnr1y,buurty,huisnry,lftmy,gebplmy,bersmy,berpmy,aboeky,relimy,bsmy,lftvy,relivy,gebplvy,nrkindy,nrbodey,nrhgy,relhfdy,grondbly,pbly,patbly,jrhu1y,bervamy,bervavy,bermhuy,bergt1y,relgt1y,bergt2y,relgt2y,bergt3y,relgt3y,bergt4y,relgt4y,hulftmy,hulftvy,volgnr2y,bsvy,gebplv1y,jrhu2y,bervam2y,bervav2y,bermhu2y,bergt12y,relgt12y,bergt22y,relgt22y,bergt32y,relgt32y,bergt42y,relgt42y,hulftm2y,hulftv2y,bsv2y,gebplv2y,jrhu3y,bervam3y,bervav3y,bermhu3y,bergt13y,relgt13y,bergt23y,relgt23y,bergt33y,relgt33y,bergt43y,relgt43y,hulftm3y,hulftv3y,bsv3y,gebplv3y,tot3bly,grblgy,pblgy,patblgy,omvhhy,berpm00y,berpm0y,totbly,lftklasy
1,121901,Y,258,49,Amsterdam,CREDIETWEZEN,"bankiers, kassiers",als in bev.register,"Overig, zonder",gehuwd,42,Nederlands Hervormd,Amsterdam,0,3,0,-1,0,519,0,1830,koopman,rentenier,koopman,koopman,vader man,rentenier,vader vrouw,koopman,broer/zwager man,rentenier,broer/zwager vrouw,26,18,121902,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,519,1,6,1,5,1,13,4,4
1,121951,W,712,49,Amsterdam,WARENHANDEL,koopman,anders dan bev.reg.,Port. Israelitisch,gehuwd,44,Port. Israelitisch,Amsterdam,7,1,0,-1,0,61,54,1832,makelaar,directeur,koopman,makelaar,vader man,directeur,vader vrouw,zonder,broer/zwager man,advocaat,geen familie,27,22,121952,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115,1,4,4,10,6,61,2,4
1,122001,TT,257,31,Z-Holl. steden,251,arts,als in bev.register,Nederlands Hervormd,gehuwd,28,Nederlands Hervormd,Amsterdam,3,0,0,-1,52,56,26,1848,vader overleden,zonder,arts,koopman,oom/neef vrouw,ambachtsman,oom/neef vrouw,koopman,oom/neef vrouw,ambachtsman,oom/neef vrouw,26,23,122002,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134,4,4,3,5,2,23,2,3
1,122051,KK,358,23,Amsterdam,360,zonder,anders dan bev.reg.,Nederlands Hervormd,ongehuwd,-1,-1,-1,0,0,2,ouder,175,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,5,1,1,3,5,54,2,2
1,122101,V,308,70,Amsterdam,360,zonder,zonder beroep,Port. Israelitisch,weduwnaar,-1,-1,-1,0,4,0,-1,142,228,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,370,5,5,1,5,5,54,3,7
1,122151,C,31,58,Amsterdam,WARENHANDEL,koopman,als in bev.register,Ned. Israelitisch,ongehuwd,-1,-1,-1,0,5,4,geen familie,248,140,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,476,5,5,4,10,6,61,3,5
1,122201,LL,166,69,Amsterdam,VERZEKERINGSWEZEN,assuradeurs,als in bev.register,Nederlands Hervormd,gehuwd,59,Nederlands Hervormd,N-Brabant steden,3,3,0,-1,385,280,119,1814,factor,vrij beroep,factor,factor,vader man,koopman,oom/neef man,koopman,oom/neef man,koopman,geen familie,30,20,122202,ongehuwd,N-Brabant steden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,784,6,6,5,8,1,12,4,6
1,122251,U,27,40,Amsterdam,WARENHANDEL,koopman,als in bev.register,Nederlands Hervormd,gehuwd,40,Nederlands Hervormd,Amsterdam,2,1,2,geen familie,0,144,179,1844,vader overleden,kantoorbediende,koopman,ambachtsman,broer/zwager vrouw,makelaar,broer/zwager man,convooiloper,oom/neef vrouw,ambtenaar,broer/zwager vrouw,31,30,122252,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,323,1,5,5,7,6,61,3,4
1,122301,LL,70,42,Amsterdam,WARENHANDEL,koopman,als in bev.register,Evangelisch Luthers,gehuwd,35,Nederlands Hervormd,Amsterdam,2,3,0,-1,163,97,237,1847,vader overleden,boekhouder,koopman,boekhouder,broer/zwager vrouw,geemployeerde,broer/zwager vrouw,commissionair,broer/zwager man,commissionair,broer/zwager man,36,36,122302,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,497,5,4,5,7,6,61,3,4
1,122351,D,38,55,Amsterdam,CHEM BEDR,apotheker,als in bev.register,Rooms Katholiek,gehuwd,53,Rooms Katholiek,Amsterdam,9,2,0,-1,0,100,30,1826,apotheker,vader overleden,zonder,apotheker,vader man,winkelier,broer/zwager vrouw,koopman,geen familie,makelaar,broer/zwager man,28,18,122352,ongehuwd,Amsterdam,1852,vader overleden,vader overleden,apotheker,boekhouder,broer/zwager man,kantoorbediende,broer/zwager man,"bankiers, kassiers",7,ambtenaar,geen familie,54,53,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130,1,5,3,13,2,23,2,5
1,122401,KK,6,46,Amsterdam,TUSSENHANDEL,makelaar,als in bev.register,Rooms Katholiek,gehuwd,46,Rooms Katholiek,Amsterdam,0,1,1,ander familielid,98,143,64,1845,vader overleden,ambachtsman,makelaar,ambachtsman,vader vrouw,ambachtsman,broer/zwager vrouw,ambachtsman,broer/zwager man,bakker,oom/neef man,38,38,122402,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,305,4,5,4,4,6,68,3,4
1,122451,J,628,27,Amsterdam,WARENHANDEL,koopman,als in bev.register,Waals Hervormd,ongehuwd,-1,-1,-1,0,0,1,geen familie,0,68,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132,1,4,4,2,6,61,2,2
1,122501,Z,493,72,Gelderland steden,255,advocaat,als in bev.register,Ned. Israelitisch,ongehuwd,-1,-1,-1,0,1,3,ander familielid,63,118,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,181,4,5,1,5,2,23,2,7
1,122551,M,10,59,ov. Groningen,WARENHANDEL,winkelier,als in bev.register,Gereformeerd,gehuwd,44,Gereformeerd,Gelderland steden,2,1,0,-1,110,60,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122552,-1,-1,1844,vader overleden,vader overleden,koopman,ambachtsman,broer/zwager vrouw,bakker,broer/zwager vrouw,koopman,2,zonder,broer/zwager man,50,33,ongehuwd,Gelderland steden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,219,5,4,3,5,2,22,3,5
1,122601,L,256,57,Amsterdam,WARENHANDEL,koopman,als in bev.register,Nederlands Hervormd,weduwnaar,-1,-1,-1,3,2,0,-1,166,99,83,1819,timmerman,"timmerman, makelaar",kantoorbediende,timmerman,vader man,"timmerman, makelaar",vader vrouw,makelaar,broer/zwager vrouw,stadhuisambtenaar,stadhuisambtenaar,23,23,122602,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,348,5,4,4,6,6,61,3,5
1,122651,UU,241,66,Overijssel steden,VOEDINGS EN GENOTMID,bakker,anders dan bev.reg.,Rooms Katholiek,gehuwd,62,Rooms Katholiek,Amsterdam,1,3,0,-1,54,36,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,4,3,3,6,2,21,2,6
1,122701,L,509,55,Amsterdam,VOEDINGS EN GENOTMID,slager,als in bev.register,Evangelisch Luthers,gehuwd,58,Nederlands Hervormd,Z-Holl. steden,0,0,0,-1,34,46,87,1824,slager,winkelier,slager,slager,vader man,winkelier,vader vrouw,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,25,28,122702,ongehuwd,Z-Holl. steden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,167,3,3,4,2,2,21,2,5
1,122751,SS,13,50,Amsterdam,WARENHANDEL,wijnkoopman,als in bev.register,Evangelisch Luthers,gehuwd,48,Evangelisch Luthers,Amsterdam,4,3,0,-1,352,338,245,1833,koopman,suikerraffinadeurs,koopman,koopman,vader man,suikerraffinadeurs,vader vrouw,suikerraffinadeurs,broer/zwager vrouw,assuradeurs,oom/neef vrouw,30,27,122752,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,935,6,6,5,9,6,61,4,5
1,122801,Z,29,37,Amsterdam,VERKEERSWEZEN,240,als in bev.register,Rooms Katholiek,gehuwd,47,Rooms Katholiek,Utrecht steden,3,1,0,-1,48,26,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,3,3,3,6,2,24,2,3
1,122851,Q,44,43,Amsterdam,WARENHANDEL,kruidenier,als in bev.register,Ned. Israelitisch,gehuwd,41,Ned. Israelitisch,Amsterdam,4,0,1,geen familie,30,36,55,1833,koopman,winkelier,winkelier,koopman,vader man,winkelier,vader vrouw,vrij beroep,geen familie,winkelier,geen familie,23,21,122852,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,3,3,4,7,2,22,2,4
1,122901,Y,34,64,Groningen steden,WARENHANDEL,wijnkoopman,als in bev.register,Waals Hervormd,weduwnaar,-1,-1,-1,1,2,0,-1,0,160,256,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,416,1,5,6,4,6,61,3,6
1,122951,B,17,40,Amsterdam,WARENHANDEL,koopman,als in bev.register,Evangelisch Luthers,gehuwd,27,Rooms Katholiek,Noord-Duitsland,4,2,0,-1,0,201,119,1847,koopman,ambtenaar,koopman,artistiek beroep,broer/zwager vrouw,arts,oom/neef vrouw,ambtenaar,oom/neef vrouw,koopman,oom/neef vrouw,33,20,122952,ongehuwd,Noord-Duitsland,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,320,1,5,5,8,6,61,3,4
1,123001,CC,450,36,Amsterdam,BOUWBEDRIJVEN,timmerman,als in bev.register,Evangelisch Luthers,gehuwd,40,Nederlands Hervormd,Amsterdam,2,1,0,-1,443,58,11,1843,zonder,ambachtsman,zonder,ambachtsman,broer/zwager vrouw,ambachtsman,oom/neef man,ambachtsman,oom/neef man,ambachtsman,geen familie,25,29,123002,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,512,6,4,2,5,2,21,4,3
1,123051,V,96,49,West-Duitsland,VERKEERSWEZEN,240,als in bev.register,Evangelisch Luthers,gehuwd,53,Evangelisch Luthers,Utrecht steden,4,1,0,-1,0,0,251,1834,vader overleden,vader overleden,zonder,zonder,oom/neef man,240,oom/neef man,ambachtsman,geen familie,bakker,geen familie,29,34,123052,ongehuwd,Utrecht steden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,251,1,1,6,7,2,24,3,4
1,123101,SS,263,26,Amsterdam,255,advocaat,als in bev.register,Nederlands Hervormd,gehuwd,26,Nederlands Hervormd,ov. Gelderland,0,1,1,geen familie,105,81,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,186,5,4,1,4,2,23,2,2
1,123151,Y,216,37,Amsterdam,360,zonder,zonder beroep,Nederlands Hervormd,ongehuwd,-1,-1,-1,0,4,1,geen familie,0,352,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,352,1,6,1,6,5,54,3,3
1,123201,L,70,61,ov. N-Holland,WARENHANDEL,winkelier,als in bev.register,Ned. Israelitisch,gehuwd,54,Ned. Israelitisch,Z-Holl. steden,6,1,0,-1,52,64,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,147,4,4,3,9,2,22,2,6
1,123251,X,675,75,Amsterdam,KLEDINGP,ambachtsman,als in bev.register,Rooms Katholiek,gehuwd,73,Evangelisch Luthers,Amsterdam,0,0,1,geen familie,126,40,18,1822,vader overleden,vader overleden,ambachtsman,winkelier,geen familie,winkelier,geen familie,winkelier,geen familie,ambachtsman,geen familie,43,42,123252,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,184,5,3,2,3,2,21,2,7
1,123301,Z,800,52,Z-Holl. steden,340,predikant,als in bev.register,Waals Hervormd,weduwnaar,-1,-1,-1,6,2,0,-1,0,172,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123302,-1,-1,1840,predikant,vader overleden,predikant,predikant,oom/neef man,predikant,geen familie,predikant,7,advocaat,geen familie,39,31,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,172,1,5,1,9,4,44,2,5
1,123351,O,367,38,Amsterdam,VERKEERSWEZEN,240,als in bev.register,Rooms Katholiek,ongehuwd,-1,-1,-1,0,0,6,ander familielid,79,29,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,166,4,3,4,7,2,24,2,3
1,123401,E,212,42,Amsterdam,VERKEERSWEZEN,240,als in bev.register,Nederlands Hervormd,gehuwd,39,Nederlands Hervormd,Amsterdam,3,5,0,-1,0,380,183,1838,240,vader overleden,zonder,240,vader man,apotheker,geen familie,wijnkoopman,geen familie,tabakskoopman,geen familie,27,24,123402,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,563,1,6,5,10,2,24,4,4
1,123451,V,43,62,randgemeenten,VERKEERSWEZEN,240,als in bev.register,Rooms Katholiek,gehuwd,51,Rooms Katholiek,Amsterdam,0,1,0,-1,83,128,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123452,-1,-1,1838,vader overleden,zonder,werklieden,winkelier,geen familie,timmerman,geen familie,240,7,240,geen familie,46,37,weduwe,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,282,4,5,4,3,2,24,3,6
1,123501,C,534,53,Amsterdam,260,onderwijzer,als in bev.register,Nederlands Hervormd,gehuwd,54,Nederlands Hervormd,Amsterdam,5,6,0,-1,41,217,26,1822,ambachtsman,ambachtsman,onderwijzer,ambachtsman,vader man,ambachtsman,vader vrouw,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,21,22,123502,weduwe,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,284,3,5,3,13,4,42,3,5
1,123551,Y,131,72,Amsterdam,309,ambtenaar,als in bev.register,Remonstrants,gehuwd,59,Remonstrants,Amsterdam,3,1,0,-1,77,107,0,1831,vader overleden,vader overleden,ambtenaar,notaris,broer/zwager man,makelaar,broer/zwager man,notaris,geen familie,commissionair,geen familie,50,37,123552,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,184,4,5,1,6,4,41,2,7
1,123601,LL,265,47,Amsterdam,WARENHANDEL,wijnkoopman,als in bev.register,Rooms Katholiek,gehuwd,46,Rooms Katholiek,Amsterdam,0,2,0,-1,106,297,292,1827,vader overleden,240,koopman,240,vader vrouw,ambachtsman,broer/zwager man,ambachtsman,broer/zwager vrouw,ambachtsman,geen familie,21,20,123602,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,695,5,6,6,4,6,61,4,4
1,123651,J,270,38,Amsterdam,BOUWBEDRIJVEN,ambachtsman,als in bev.register,Nederlands Hervormd,gehuwd,39,Nederlands Hervormd,Amsterdam,5,0,0,-1,98,18,26,1839,ambachtsman,timmerman,ambachtsman,ambachtsman,oom/neef man,koopman,geen familie,ambachtsman,geen familie,ambachtsman,geen familie,23,25,123652,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,4,2,3,7,2,21,2,3
1,123701,RR,43,38,Overijssel steden,370,kantoorbediende,zonder beroep,Rooms Katholiek,gehuwd,33,Rooms Katholiek,Amsterdam,2,2,0,-1,70,114,0,1844,kantoorbediende,koopman,kantoorbediende,koopman,oom/neef man,koopman,oom/neef vrouw,winkelier,geen familie,zonder,geen familie,29,19,123702,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,184,4,5,1,6,3,32,2,3
1,123751,AA,526,54,Groningen steden,WARENHANDEL,koopman,als in bev.register,Nederlands Hervormd,ongehuwd,-1,-1,-1,0,0,3,geen familie,0,64,113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,177,1,4,5,4,6,61,2,5
1,123801,G,121,38,Amsterdam,WARENHANDEL,koopman,anders dan bev.reg.,Nederlands Hervormd,ongehuwd,-1,-1,-1,0,0,2,geen familie,0,68,237,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,305,1,4,5,3,6,61,3,3
1,123851,AA,603,71,Amsterdam,TUSSENHANDEL,comm. in effecten,als in bev.register,Nederlands Hervormd,weduwnaar,-1,-1,-1,1,2,0,-1,350,344,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,813,6,6,5,4,6,65,4,7
1,123901,J,372,57,ov. N-Holland,WARENHANDEL,winkelier,geen,Nederlands Hervormd,weduwnaar,-1,-1,-1,2,1,0,-1,152,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,152,5,1,1,4,2,22,2,5
1,123951,D,213,56,Amsterdam,VERKEERSWEZEN,240,als in bev.register,Rooms Katholiek,gehuwd,53,Rooms Katholiek,ov. Gelderland,1,3,2,geen familie,63,125,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,307,4,5,5,8,2,24,3,5
1,124001,X,489,73,Amsterdam,360,grondeigenaar,zonder beroep,Doopsgezind,ongehuwd,-1,-1,-1,0,1,2,geen familie,57,238,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,295,4,5,1,4,5,52,3,7
1,124051,L,693,27,Amsterdam,240,reiziger,zonder beroep,Rooms Katholiek,ongehuwd,-1,-1,-1,0,1,1,ouder,0,31,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,118,1,3,4,3,6,69,2,2
1,124101,W,521,46,ov. N-Holl. steden,WARENHANDEL,koopman,als in bev.register,Ned. Israelitisch,gehuwd,52,Ned. Israelitisch,ov. N-Holl. steden,6,1,1,geen familie,46,77,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,242,3,4,5,10,6,61,3,4
1,124151,U,65,42,Amsterdam,WARENHANDEL,koopman,als in bev.register,Nederlands Hervormd,gehuwd,29,Nederlands Hervormd,Amsterdam,4,2,0,-1,39,91,33,1836,timmerman,vader overleden,zonder,timmerman,vader man,stalhouder,oom/neef man,bakker,oom/neef vrouw,ambtenaar,geen familie,24,20,124152,weduwe,Amsterdam,1844,timmerman,koopman,koopman,timmerman,vader man,timmerman,broer/zwager man,fabrikanten,7,stalhouder,geen familie,32,20,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,163,3,4,3,8,6,61,2,4
1,124201,K,558,53,Amsterdam,WARENHANDEL,koopman,als in bev.register,Gereformeerd,weduwnaar,-1,-1,-1,4,2,0,-1,151,160,198,1823,zonder,winkelier,koopman,winkelier,vader vrouw,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,23,31,124202,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,509,5,5,5,7,6,61,4,5
1,124251,TT,39,30,Amsterdam,VOEDINGS EN GENOTMID,fabrikanten,als in bev.register,Nederlands Hervormd,ongehuwd,-1,-1,-1,0,1,1,ander familielid,0,107,86,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,193,1,5,4,3,1,11,2,3
